,RadioOperatorName,TrafficDirection,DeviceManufacturer,DeviceName,LocationLatitude,LocationLongitude,TrafficVolume,day,hour,RSRP
237,Operator A,Downlink,REALME,REALME 3PRO,24.567717,46.887276,36.41374,2.0,3.0,-93.0
238,Operator A,Uplink,REALME,REALME 3PRO,24.567717,46.887276,0.061207,2.0,3.0,-93.0
239,Operator A,Downlink,REALME,REALME 3PRO,24.576824,46.87965,43.110131,2.0,4.0,-71.0
240,Operator A,Downlink,REALME,REALME 3PRO,24.576824,46.87965,43.110131,2.0,4.0,-86.0
241,Operator A,Downlink,REALME,REALME 3PRO,24.576824,46.87965,43.110131,2.0,4.0,-84.0
242,Operator A,Downlink,REALME,REALME X青春版,24.576824,46.87965,43.110131,2.0,4.0,-91.0
243,Operator A,Downlink,REALME,REALME X青春版,24.576824,46.87965,43.110131,2.0,4.0,-90.0
244,Operator A,Downlink,REALME,REALME X青春版,24.576824,46.87965,43.110131,2.0,4.0,-95.0
245,Operator A,Downlink,REALME,REALME X青春版,24.576824,46.87965,43.110131,2.0,4.0,-81.0
246,Operator B,Downlink,LENOVO,VIBE K6 NOTE,24.774864,46.68857,1.500681,2.0,7.0,-88.0
247,Operator B,Downlink,LENOVO,VIBE K6 NOTE,24.774864,46.68857,1.500681,2.0,7.0,-91.0
248,Operator B,Uplink,LENOVO,VIBE K6 NOTE,24.774866,46.688557,0.331381,2.0,7.0,-89.0
249,Operator B,Downlink,LENOVO,VIBE K6 NOTE,24.774866,46.688557,8.87705,2.0,7.0,-89.0
250,Operator A,Downlink,HMD GLOBAL,NOKIA 2.2,24.733883,46.83125,0.004944,2.0,2.0,-87.0
251,Operator A,Uplink,HMD GLOBAL,NOKIA 2.2,24.733883,46.83125,0.084132,2.0,2.0,-87.0
252,Operator B,Downlink,HMD GLOBAL,NOKIA 6.2,24.598402,46.72883,0.099418,2.0,14.0,-89.0
253,Operator B,Uplink,HMD GLOBAL,NOKIA 6.2,24.598402,46.72883,0.725139,2.0,14.0,-89.0
254,Operator B,Downlink,HMD GLOBAL,NOKIA 6.2,24.598402,46.72883,3.584433,2.0,14.0,-89.0
255,Operator B,Uplink,HMD GLOBAL,NOKIA 6.2,24.598402,46.72883,0.084643,2.0,14.0,-89.0
256,Operator B,Downlink,SAMSUNG,GALAXY NOTE9,24.744707,46.676342,11.590733,2.0,0.0,-75.0
257,Operator B,Uplink,SAMSUNG,GALAXY NOTE9,24.744707,46.676342,21.041266,2.0,0.0,-75.0
258,Operator C,Uplink,HUAWEI,HUAWEI P SMART PRO,24.679184,46.686802,0.188633,2.0,6.0,-105.0
259,Operator C,Downlink,HUAWEI,HUAWEI P SMART PRO,24.679184,46.686802,1.207044,2.0,6.0,-105.0
260,Operator C,Uplink,HUAWEI,HUAWEI Y9 PRIME 2019,24.679184,46.686802,0.242106,2.0,5.0,-77.0
261,Operator C,Uplink,HUAWEI,Y9 PRIME 2019,24.679184,46.686802,0.242106,2.0,5.0,-75.0
262,Operator C,Uplink,HUAWEI,HUAWEI P SMART PRO,24.679184,46.686802,0.242106,2.0,5.0,-77.0
263,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.679184,46.686802,0.242106,2.0,5.0,-77.0
264,Operator C,Downlink,HUAWEI,HUAWEI Y9 PRIME 2019,24.679184,46.686802,4.170676,2.0,5.0,-77.0
265,Operator C,Downlink,HUAWEI,Y9 PRIME 2019,24.679184,46.686802,4.170676,2.0,5.0,-75.0
266,Operator C,Downlink,HUAWEI,HUAWEI P SMART PRO,24.679184,46.686802,4.170676,2.0,5.0,-77.0
267,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.679184,46.686802,4.170676,2.0,5.0,-77.0
268,Operator C,Downlink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,0.08124,2.0,10.0,-72.0
269,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,0.08124,2.0,10.0,-72.0
270,Operator C,Downlink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,0.08124,2.0,10.0,-50.0
271,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,0.08124,2.0,10.0,-50.0
272,Operator C,Downlink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,2.4105,2.0,10.0,-72.0
273,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,2.4105,2.0,10.0,-72.0
274,Operator C,Downlink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,2.4105,2.0,10.0,-50.0
275,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,2.4105,2.0,10.0,-50.0
276,Operator C,Uplink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,0.007538,2.0,10.0,-72.0
277,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,0.007538,2.0,10.0,-72.0
278,Operator C,Uplink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,0.007538,2.0,10.0,-50.0
279,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,0.007538,2.0,10.0,-50.0
280,Operator C,Uplink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,0.259254,2.0,10.0,-72.0
281,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,0.259254,2.0,10.0,-72.0
282,Operator C,Uplink,HUAWEI,Y9 PRIME 2019,24.679241,46.68684,0.259254,2.0,10.0,-50.0
283,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.679241,46.68684,0.259254,2.0,10.0,-50.0
284,Operator C,Downlink,HUAWEI,HUAWEI Y9 PRIME 2019,24.680548,46.68691,1.478141,2.0,10.0,-72.0
285,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.680548,46.68691,1.478141,2.0,10.0,-79.0
286,Operator C,Downlink,HUAWEI,HUAWEI Y9S,24.680548,46.68691,1.478141,2.0,10.0,-72.0
287,Operator C,Downlink,HUAWEI,HUAWEI P SMART PRO,24.680548,46.68691,1.478141,2.0,10.0,-72.0
288,Operator C,Downlink,HUAWEI,HUAWEI P SMART PRO,24.680548,46.68691,1.478141,2.0,10.0,-79.0
289,Operator C,Downlink,HUAWEI,Y9 PRIME 2019,24.680548,46.68691,1.478141,2.0,10.0,-79.0
290,Operator C,Downlink,HUAWEI,HUAWEI P SMART PRO,24.680548,46.68691,1.478141,2.0,10.0,-77.0
291,Operator C,Uplink,HUAWEI,HUAWEI Y9 PRIME 2019,24.680548,46.68691,0.130637,2.0,10.0,-72.0
292,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.680548,46.68691,0.130637,2.0,10.0,-79.0
293,Operator C,Uplink,HUAWEI,HUAWEI Y9S,24.680548,46.68691,0.130637,2.0,10.0,-72.0
294,Operator C,Uplink,HUAWEI,HUAWEI P SMART PRO,24.680548,46.68691,0.130637,2.0,10.0,-72.0
295,Operator C,Uplink,HUAWEI,HUAWEI P SMART PRO,24.680548,46.68691,0.130637,2.0,10.0,-79.0
296,Operator C,Uplink,HUAWEI,Y9 PRIME 2019,24.680548,46.68691,0.130637,2.0,10.0,-79.0
297,Operator C,Uplink,HUAWEI,HUAWEI P SMART PRO,24.680548,46.68691,0.130637,2.0,10.0,-77.0
298,Operator A,Uplink,XIAOMI,REDMI 5 PLUS,24.576057,46.851357,0.831799,1.0,22.0,-98.0
299,Operator A,Downlink,XIAOMI,REDMI 5 PLUS,24.576057,46.851357,19.224691,1.0,22.0,-98.0
300,Operator A,Downlink,XIAOMI,REDMI 5 PLUS,24.576057,46.851357,7.353144,1.0,22.0,-98.0
301,Operator A,Uplink,XIAOMI,REDMI 5 PLUS,24.576057,46.851357,0.290418,1.0,22.0,-98.0
302,Operator C,Uplink,ZTE,BOLTON,24.632587,46.747807,0.046722,1.0,21.0,-99.0
303,Operator C,Uplink,ZTE,BOLTON,24.632587,46.747807,0.046722,1.0,21.0,-98.0
304,Operator C,Downlink,ZTE,BOLTON,24.632587,46.747807,0.079909,1.0,21.0,-99.0
305,Operator C,Downlink,ZTE,BOLTON,24.632587,46.747807,0.079909,1.0,21.0,-98.0
306,Operator C,Downlink,ZTE,BOLTON,24.63254,46.748024,0.203956,1.0,22.0,-93.0
307,Operator C,Uplink,ZTE,BOLTON,24.63254,46.748024,0.402119,1.0,22.0,-93.0
308,Operator B,Uplink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.1384,2.0,3.0,-96.0
309,Operator B,Uplink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.1384,2.0,3.0,-97.0
310,Operator B,Uplink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.1384,2.0,3.0,-98.0
311,Operator B,Uplink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.1384,2.0,3.0,-99.0
312,Operator B,Downlink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.334566,2.0,3.0,-96.0
313,Operator B,Downlink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.334566,2.0,3.0,-97.0
314,Operator B,Downlink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.334566,2.0,3.0,-98.0
315,Operator B,Downlink,HMD GLOBAL,NOKIA 8,24.49889,46.791225,0.334566,2.0,3.0,-99.0
316,Operator C,Downlink,SAMSUNG,GALAXY J8,24.753263,46.817657,10.986315,2.0,11.0,-62.0
317,Operator C,Downlink,SAMSUNG,GALAXY J8,24.753263,46.817657,10.986315,2.0,11.0,-63.0
318,Operator C,Downlink,SAMSUNG,GALAXY J8,24.753263,46.817657,70.267017,2.0,11.0,-62.0
319,Operator C,Downlink,SAMSUNG,GALAXY J8,24.753263,46.817657,70.267017,2.0,11.0,-63.0
320,Operator C,Uplink,SAMSUNG,GALAXY J8,24.753263,46.817657,1.467373,2.0,11.0,-62.0
321,Operator C,Uplink,SAMSUNG,GALAXY J8,24.753263,46.817657,1.467373,2.0,11.0,-63.0
322,Operator C,Uplink,SAMSUNG,GALAXY J8,24.753263,46.817657,0.197602,2.0,11.0,-62.0
323,Operator C,Uplink,SAMSUNG,GALAXY J8,24.753263,46.817657,0.197602,2.0,11.0,-63.0
324,Operator C,Uplink,SAMSUNG,GALAXY J8,24.774952,46.812206,1.080728,2.0,6.0,-86.0
325,Operator C,Downlink,SAMSUNG,GALAXY J8,24.774952,46.812206,32.453779,2.0,6.0,-86.0
326,Operator C,Downlink,SAMSUNG,GALAXY J8,24.779093,46.812218,50.128576,2.0,7.0,-68.0
327,Operator C,Downlink,SAMSUNG,GALAXY J8,24.779093,46.812218,50.128576,2.0,7.0,-67.0
328,Operator C,Uplink,SAMSUNG,GALAXY J8,24.774946,46.812164,2.2908,2.0,6.0,-88.0
329,Operator C,Uplink,SAMSUNG,GALAXY J8,24.774946,46.812164,2.2908,2.0,6.0,-84.0
330,Operator C,Downlink,SAMSUNG,GALAXY J8,24.774946,46.812164,4.647949,2.0,6.0,-88.0
331,Operator C,Downlink,SAMSUNG,GALAXY J8,24.774946,46.812164,4.647949,2.0,6.0,-84.0
332,Operator C,Uplink,SAMSUNG,GALAXY J8,24.781101,46.820786,18.562747,2.0,11.0,-75.0
333,Operator C,Uplink,SAMSUNG,GALAXY J8,24.77487,46.812344,0.396305,2.0,6.0,-84.0
334,Operator C,Downlink,SAMSUNG,GALAXY J8,24.77912,46.8123,22.763482,2.0,7.0,-76.0
335,Operator C,Downlink,SAMSUNG,GALAXY J8,24.77912,46.8123,22.763482,2.0,7.0,-75.0
336,Operator C,Downlink,SAMSUNG,GALAXY J8,24.77912,46.8123,22.763482,2.0,7.0,-78.0
337,Operator C,Downlink,SAMSUNG,GALAXY J8,24.77912,46.8123,22.763482,2.0,7.0,-71.0
338,Operator C,Uplink,SAMSUNG,GALAXY J8,24.77912,46.8123,0.819459,2.0,7.0,-76.0
339,Operator C,Uplink,SAMSUNG,GALAXY J8,24.77912,46.8123,0.819459,2.0,7.0,-75.0
340,Operator C,Uplink,SAMSUNG,GALAXY J8,24.77912,46.8123,0.819459,2.0,7.0,-78.0
341,Operator C,Uplink,SAMSUNG,GALAXY J8,24.77912,46.8123,0.819459,2.0,7.0,-71.0
342,Operator A,Uplink,SAMSUNG,GALAXY S5,24.77877,46.710846,0.146523,2.0,7.0,-83.0
343,Operator A,Downlink,SAMSUNG,GALAXY S5,24.77877,46.710846,0.254119,2.0,7.0,-83.0
344,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-112.0
345,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-103.0
346,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-116.0
347,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-105.0
348,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-108.0
349,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-104.0
350,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-115.0
351,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-114.0
352,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-118.0
353,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-117.0
354,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-107.0
355,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-113.0
356,Operator A,Downlink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.37882,2.0,6.0,-109.0
357,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-112.0
358,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-103.0
359,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-116.0
360,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-105.0
361,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-108.0
362,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-104.0
363,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-115.0
364,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-114.0
365,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-118.0
366,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-117.0
367,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-107.0
368,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-113.0
369,Operator A,Uplink,SAMSUNG,GALAXY A20,24.489388,46.542984,0.109711,2.0,6.0,-109.0
370,Operator A,Downlink,SAMSUNG,GALAXY A20,24.637665,46.572502,0.593375,2.0,5.0,-81.0
371,Operator A,Downlink,SAMSUNG,GALAXY A20,24.770353,46.669117,1.002438,2.0,5.0,-83.0
372,Operator A,Downlink,SAMSUNG,GALAXY A20,24.760122,46.69308,0.285102,2.0,10.0,-89.0
373,Operator A,Uplink,SAMSUNG,GALAXY A20,24.760122,46.69308,0.17071,2.0,10.0,-89.0
374,Operator A,Downlink,SAMSUNG,GALAXY A20,24.774214,46.69669,2.133023,2.0,4.0,-75.0
375,Operator A,Downlink,SAMSUNG,GALAXY ON NXT,24.613386,46.732315,45.895149,2.0,5.0,-81.0
376,Operator A,Uplink,SAMSUNG,GALAXY ON NXT,24.67825,46.78779,0.400905,2.0,9.0,-81.0
377,Operator A,Uplink,SAMSUNG,GALAXY J7 PRIME,24.685402,46.7722,1.845799,2.0,8.0,-81.0
378,Operator A,Downlink,HUAWEI,HUAWEI Y7 PRIME 2018,24.557287,46.794266,26.514962,2.0,2.0,-100.0
379,Operator A,Downlink,HUAWEI,HUAWEI Y7 2018,24.557287,46.794266,26.514962,2.0,2.0,-83.0
380,Operator A,Uplink,HUAWEI,HUAWEI Y7 PRIME 2018,24.557287,46.794266,0.570447,2.0,2.0,-100.0
381,Operator A,Uplink,HUAWEI,HUAWEI Y7 2018,24.557287,46.794266,0.570447,2.0,2.0,-83.0
382,Operator A,Downlink,SAMSUNG,GALAXY NOTE8,24.825932,46.66196,2.966622,2.0,5.0,-66.0
383,Operator A,Downlink,SONY,XPERIA L1,24.570995,46.745583,0.060401,2.0,6.0,-102.0
384,Operator A,Uplink,SONY,XPERIA L1,24.570995,46.745583,0.06072,2.0,6.0,-102.0
385,Operator B,Downlink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,0.098782,2.0,12.0,-107.0
386,Operator B,Downlink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,5.09461,2.0,12.0,-107.0
387,Operator B,Uplink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,1.851646,2.0,12.0,-107.0
388,Operator B,Uplink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,2.276907,2.0,12.0,-107.0
389,Operator B,Uplink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,0.406726,2.0,12.0,-107.0
390,Operator B,Uplink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,0.716433,2.0,12.0,-107.0
391,Operator B,Downlink,HMD GLOBAL,NOKIA 3.2,24.697906,46.76014,4.680587,2.0,12.0,-107.0
392,Operator A,Downlink,SAMSUNG,GALAXY S8+,24.822771,46.715675,0.234053,2.0,8.0,-62.0
393,Operator C,Downlink,XIAOMI,MIX 2,24.637194,46.692467,1.133067,2.0,7.0,-72.0
394,Operator C,Uplink,XIAOMI,MIX 2,24.637194,46.692467,0.553478,2.0,7.0,-72.0
395,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-70.0
396,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-89.0
397,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-87.0
398,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-74.0
399,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-84.0
400,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-91.0
401,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-75.0
402,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-83.0
403,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-69.0
404,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-81.0
405,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,30.530808,2.0,4.0,-92.0
406,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-70.0
407,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-89.0
408,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-87.0
409,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-74.0
410,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-84.0
411,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-91.0
412,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-75.0
413,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-83.0
414,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-69.0
415,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-81.0
416,Operator C,Downlink,XIAOMI,MIX 2,24.61391,46.759594,4.328552,2.0,4.0,-92.0
417,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-70.0
418,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-89.0
419,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-87.0
420,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-74.0
421,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-84.0
422,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-91.0
423,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-75.0
424,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-83.0
425,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-69.0
426,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-81.0
427,Operator C,Uplink,XIAOMI,MIX 2,24.61391,46.759594,0.881066,2.0,4.0,-92.0
428,Operator C,Uplink,XIAOMI,MIX 2,24.637596,46.692528,0.071984,2.0,8.0,-87.0
429,Operator C,Uplink,XIAOMI,MIX 2,24.637596,46.692528,0.116909,2.0,8.0,-87.0
430,Operator C,Downlink,XIAOMI,MIX 2,24.637596,46.692528,0.146304,2.0,8.0,-87.0
431,Operator C,Downlink,XIAOMI,MIX 2,24.637596,46.692528,0.35525,2.0,8.0,-87.0
432,Operator C,Downlink,XIAOMI,MIX 2,24.58127,46.802193,0.090813,2.0,4.0,-88.0
433,Operator C,Downlink,XIAOMI,MIX 2,24.58127,46.802193,0.090813,2.0,4.0,-98.0
434,Operator C,Downlink,XIAOMI,MIX 2,24.58127,46.802193,0.090813,2.0,4.0,-71.0
435,Operator C,Downlink,XIAOMI,MIX 2,24.58127,46.802193,0.090813,2.0,4.0,-79.0
436,Operator C,Downlink,XIAOMI,MIX 2,24.58127,46.802193,0.090813,2.0,4.0,-93.0
437,Operator C,Downlink,XIAOMI,MIX 2,24.58127,46.802193,0.090813,2.0,4.0,-95.0
438,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.026439,2.0,4.0,-88.0
439,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.026439,2.0,4.0,-98.0
440,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.026439,2.0,4.0,-71.0
441,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.026439,2.0,4.0,-79.0
442,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.026439,2.0,4.0,-93.0
443,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.026439,2.0,4.0,-95.0
444,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.296546,2.0,4.0,-88.0
445,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.296546,2.0,4.0,-98.0
446,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.296546,2.0,4.0,-71.0
447,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.296546,2.0,4.0,-79.0
448,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.296546,2.0,4.0,-93.0
449,Operator C,Uplink,XIAOMI,MIX 2,24.58127,46.802193,0.296546,2.0,4.0,-95.0
450,Operator B,Uplink,LENOVO,K5 NOTE,24.804604,46.711937,1.591691,1.0,21.0,-105.0
451,Operator B,Downlink,LENOVO,K5 NOTE,24.804604,46.711937,75.271529,1.0,21.0,-105.0
452,Operator C,Uplink,SAMSUNG,GALAXY A7 (2018),24.565517,46.85012,0.439369,2.0,8.0,-107.0
453,Operator C,Downlink,SAMSUNG,GALAXY A7 (2018),24.565517,46.85012,3.813015,2.0,8.0,-107.0
454,Operator A,Downlink,SAMSUNG,GALAXY A10S,24.571207,46.613457,1.223541,2.0,12.0,-89.0
455,Operator A,Downlink,SAMSUNG,GALAXY A51,24.675413,46.651188,0.925706,2.0,6.0,-112.0
456,Operator A,Downlink,SAMSUNG,GALAXY ON7 PRIME,24.861256,46.643684,0.109203,1.0,21.0,-113.0
457,Operator A,Uplink,SAMSUNG,GALAXY ON7 PRIME,24.861256,46.643684,0.026553,1.0,21.0,-113.0
458,Operator A,Uplink,SAMSUNG,GALAXY A70,24.687134,46.717106,2.4696,2.0,5.0,-82.0
459,Operator A,Downlink,SAMSUNG,GALAXY A70,24.687302,46.71711,3.64694,2.0,13.0,-94.0
460,Operator A,Uplink,SAMSUNG,GALAXY A70,24.687302,46.71711,2.161574,2.0,13.0,-94.0
461,Operator A,Downlink,SAMSUNG,GALAXY A70,24.687302,46.71711,3.154479,2.0,13.0,-94.0
462,Operator A,Uplink,SAMSUNG,GALAXY A70,24.687471,46.71724,0.152279,2.0,13.0,-63.0
463,Operator A,Uplink,SAMSUNG,GALAXY A70,24.687471,46.71724,1.274109,2.0,13.0,-63.0
464,Operator A,Downlink,SAMSUNG,GALAXY A70,24.687471,46.71724,8.317393,2.0,13.0,-63.0
465,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.105763,1.0,20.0,-102.0
466,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.105763,1.0,20.0,-96.0
467,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.105763,1.0,20.0,-95.0
468,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.105763,1.0,20.0,-100.0
469,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.105763,1.0,20.0,-101.0
470,Operator C,Downlink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.145414,1.0,20.0,-102.0
471,Operator C,Downlink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.145414,1.0,20.0,-96.0
472,Operator C,Downlink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.145414,1.0,20.0,-95.0
473,Operator C,Downlink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.145414,1.0,20.0,-100.0
474,Operator C,Downlink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,0.145414,1.0,20.0,-101.0
475,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,1.175476,1.0,20.0,-102.0
476,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,1.175476,1.0,20.0,-96.0
477,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,1.175476,1.0,20.0,-95.0
478,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,1.175476,1.0,20.0,-100.0
479,Operator C,Uplink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,1.175476,1.0,20.0,-101.0
480,Operator C,Downlink,SAMSUNG,GALAXY GRAND PRIME PLUS,24.626087,46.689846,1.244167,1.0,20.0,-102.0
